Date (UTC),1200061435370 (kWh),Type,1200061695248 (kWh),Type
05/03/2022 09:00,0,Actual,0,Actual
05/03/2022 09:30,0,Actual,0,Actual
05/03/2022 10:00,0,Actual,0,Actual
05/03/2022 10:30,0,Actual,0,Actual
05/03/2022 11:00,0,Actual,0,Actual
05/03/2022 11:30,0,Actual,0,Actual
05/03/2022 12:00,0,Actual,0,Actual
05/03/2022 12:30,0.7,Actual,0,Actual
05/03/2022 13:00,0,Actual,0,Actual
05/03/2022 13:30,0,Actual,0,Actual
05/03/2022 14:00,0,Actual,0,Actual
05/03/2022 14:30,0,Actual,0,Actual
05/03/2022 15:00,0,Actual,0,Actual
05/03/2022 15:30,0,Actual,0,Actual
05/03/2022 16:00,0,Actual,0,Actual
05/03/2022 16:30,0,Actual,0,Actual
05/03/2022 17:00,0,Actual,0,Actual
05/03/2022 17:30,0,Actual,0,Actual
05/03/2022 18:00,0,Actual,0,Actual
05/03/2022 18:30,0,Actual,0,Actual
05/03/2022 19:00,0,Actual,0,Actual
05/03/2022 19:30,0,Actual,0,Actual
05/03/2022 20:00,0,Actual,0,Actual
05/03/2022 20:30,0,Actual,0,Actual
05/03/2022 21:00,0,Actual,0,Actual
05/03/2022 21:30,0,Actual,0,Actual
05/03/2022 22:00,0,Actual,0,Actual
05/03/2022 22:30,0,Actual,0,Actual
05/03/2022 23:00,0,Actual,0,Actual
05/03/2022 23:30,0,Actual,0,Actual
06/03/2022 00:00,0,Actual,0,Actual
06/03/2022 00:30,0,Actual,0,Actual
06/03/2022 01:00,0,Actual,0,Actual
06/03/2022 01:30,0,Actual,0,Actual
06/03/2022 02:00,0,Actual,0,Actual
06/03/2022 02:30,0,Actual,0,Actual
06/03/2022 03:00,0,Actual,0,Actual
06/03/2022 03:30,0,Actual,0,Actual
06/03/2022 04:00,0,Actual,0,Actual
06/03/2022 04:30,0,Actual,0,Actual
06/03/2022 05:00,0,Actual,0,Actual
06/03/2022 05:30,0,Actual,0,Actual
06/03/2022 06:00,0,Actual,0,Actual
06/03/2022 06:30,0,Actual,0,Actual
06/03/2022 07:00,0,Actual,0,Actual
06/03/2022 07:30,0,Actual,0,Actual
06/03/2022 08:00,1.8,Actual,0,Actual
06/03/2022 08:30,45.5,Actual,0,Actual
06/03/2022 09:00,11.9,Actual,0,Actual
06/03/2022 09:30,45.1,Actual,0,Actual
06/03/2022 10:00,57.8,Actual,0,Actual
06/03/2022 10:30,56.7,Actual,0,Actual
06/03/2022 11:00,53.1,Actual,0,Actual
06/03/2022 11:30,43.9,Actual,0,Actual
06/03/2022 12:00,17.4,Actual,0,Actual
06/03/2022 12:30,15.4,Actual,0,Actual
06/03/2022 13:00,2.7,Actual,0,Actual
06/03/2022 13:30,6.7,Actual,0,Actual
06/03/2022 14:00,3.3,Actual,0,Actual
06/03/2022 14:30,5.8,Actual,0,Actual
06/03/2022 15:00,5.6,Actual,0,Actual
06/03/2022 15:30,4.7,Actual,0,Actual
06/03/2022 16:00,0,Actual,0,Actual
06/03/2022 16:30,0,Actual,0,Actual
06/03/2022 17:00,0,Actual,0,Actual
06/03/2022 17:30,0,Actual,0,Actual
06/03/2022 18:00,0,Actual,0,Actual
06/03/2022 18:30,0,Actual,0,Actual
06/03/2022 19:00,0,Actual,0,Actual
06/03/2022 19:30,0,Actual,0,Actual
06/03/2022 20:00,0,Actual,0,Actual
06/03/2022 20:30,0,Actual,0,Actual
06/03/2022 21:00,0,Actual,0,Actual
06/03/2022 21:30,0,Actual,0,Actual
06/03/2022 22:00,0,Actual,0,Actual
06/03/2022 22:30,0,Actual,0,Actual
06/03/2022 23:00,0,Actual,0,Actual
06/03/2022 23:30,0,Actual,0,Actual
07/03/2022 00:00,0,Actual,0,Actual
07/03/2022 00:30,0,Actual,0,Actual
07/03/2022 01:00,0,Actual,0,Actual
07/03/2022 01:30,0,Actual,0,Actual
07/03/2022 02:00,0,Actual,0,Actual
07/03/2022 02:30,0,Actual,0,Actual
07/03/2022 03:00,0,Actual,0,Actual
07/03/2022 03:30,0,Actual,0,Actual
07/03/2022 04:00,0,Actual,0,Actual
07/03/2022 04:30,0,Actual,0,Actual
07/03/2022 05:00,0,Actual,0,Actual
07/03/2022 05:30,0,Actual,0,Actual
07/03/2022 06:00,0,Actual,0,Actual
07/03/2022 06:30,0,Actual,0,Actual
07/03/2022 07:00,0,Actual,0,Actual
07/03/2022 07:30,0,Actual,0,Actual
07/03/2022 08:00,0,Actual,0,Actual
07/03/2022 08:30,0.3,Actual,0,Actual
07/03/2022 09:00,1.9,Actual,0,Actual
07/03/2022 09:30,0,Actual,0,Actual
07/03/2022 10:00,1.3,Actual,0,Actual
07/03/2022 10:30,13.5,Actual,0,Actual
07/03/2022 11:00,31.3,Actual,0,Actual
07/03/2022 11:30,50.9,Actual,0,Actual
07/03/2022 12:00,59.6,Actual,0,Actual
07/03/2022 12:30,68.7,Actual,0,Actual
07/03/2022 13:00,70.2,Actual,0,Actual
07/03/2022 13:30,57.6,Actual,0,Actual
07/03/2022 14:00,46.1,Actual,0,Actual
07/03/2022 14:30,33.5,Actual,0,Actual
07/03/2022 15:00,18.3,Actual,0,Actual
07/03/2022 15:30,4.5,Actual,0,Actual
07/03/2022 16:00,0,Actual,0,Actual
07/03/2022 16:30,0,Actual,0,Actual
07/03/2022 17:00,0,Actual,0,Actual
07/03/2022 17:30,0,Actual,0,Actual
07/03/2022 18:00,0,Actual,0,Actual
07/03/2022 18:30,0,Actual,0,Actual
07/03/2022 19:00,0,Actual,0,Actual
07/03/2022 19:30,0,Actual,0,Actual
07/03/2022 20:00,0,Actual,0,Actual
07/03/2022 20:30,0,Actual,0,Actual
07/03/2022 21:00,0,Actual,0,Actual
07/03/2022 21:30,0,Actual,0,Actual
07/03/2022 22:00,0,Actual,0,Actual
07/03/2022 22:30,0,Actual,0,Actual
07/03/2022 23:00,0,Actual,0,Actual
07/03/2022 23:30,0,Actual,0,Actual
08/03/2022 00:00,0,Actual,0,Actual
08/03/2022 00:30,0,Actual,0,Actual
08/03/2022 01:00,0,Actual,0,Actual
08/03/2022 01:30,0,Actual,0,Actual
08/03/2022 02:00,0,Actual,0,Actual
08/03/2022 02:30,0,Actual,0,Actual
08/03/2022 03:00,0,Actual,0,Actual
08/03/2022 03:30,0,Actual,0,Actual
08/03/2022 04:00,0,Actual,0,Actual
08/03/2022 04:30,0,Actual,0,Actual
08/03/2022 05:00,0,Actual,0,Actual
08/03/2022 05:30,0,Actual,0,Actual
08/03/2022 06:00,0,Actual,0,Actual
08/03/2022 06:30,0,Actual,0,Actual
08/03/2022 07:00,0,Actual,0,Actual
08/03/2022 07:30,0,Actual,0,Actual
08/03/2022 08:00,6.7,Actual,0,Actual
08/03/2022 08:30,35,Actual,0,Actual
08/03/2022 09:00,50.5,Actual,0,Actual
08/03/2022 09:30,61.5,Actual,0,Actual
08/03/2022 10:00,69.2,Actual,0,Actual
08/03/2022 10:30,74.4,Actual,0,Actual
08/03/2022 11:00,76.8,Actual,0,Actual
08/03/2022 11:30,76.2,Actual,0,Actual
08/03/2022 12:00,71.2,Actual,0,Actual
08/03/2022 12:30,65.3,Actual,0,Actual
08/03/2022 13:00,57.9,Actual,0,Actual
08/03/2022 13:30,48,Actual,0,Actual
08/03/2022 14:00,37.1,Actual,0,Actual
08/03/2022 14:30,25.1,Actual,0,Actual
08/03/2022 15:00,10.8,Actual,0,Actual
08/03/2022 15:30,0.3,Actual,0,Actual
08/03/2022 16:00,0,Actual,0,Actual
08/03/2022 16:30,0,Actual,0,Actual
08/03/2022 17:00,0,Actual,0,Actual
08/03/2022 17:30,0,Actual,0,Actual
08/03/2022 18:00,0,Actual,0,Actual
08/03/2022 18:30,0,Actual,0,Actual
08/03/2022 19:00,0,Actual,0,Actual
08/03/2022 19:30,0,Actual,0,Actual
08/03/2022 20:00,0,Actual,0,Actual
08/03/2022 20:30,0,Actual,0,Actual
08/03/2022 21:00,0,Actual,0,Actual
08/03/2022 21:30,0,Actual,0,Actual
08/03/2022 22:00,0,Actual,0,Actual
08/03/2022 22:30,0,Actual,0,Actual
08/03/2022 23:00,0,Actual,0,Actual
08/03/2022 23:30,0,Actual,0,Actual
09/03/2022 00:00,0,Actual,0,Actual
09/03/2022 00:30,0,Actual,0,Actual
09/03/2022 01:00,0,Actual,0,Actual
09/03/2022 01:30,0,Actual,0,Actual
09/03/2022 02:00,0,Actual,0,Actual
09/03/2022 02:30,0,Actual,0,Actual
09/03/2022 03:00,0,Actual,0,Actual
09/03/2022 03:30,0,Actual,0,Actual
09/03/2022 04:00,0,Actual,0,Actual
09/03/2022 04:30,0,Actual,0,Actual
09/03/2022 05:00,0,Actual,0,Actual
09/03/2022 05:30,0,Actual,0,Actual
09/03/2022 06:00,0,Actual,0,Actual
09/03/2022 06:30,0,Actual,0,Actual
09/03/2022 07:00,0,Actual,0,Actual
09/03/2022 07:30,0,Actual,0,Actual
09/03/2022 08:00,0.2,Actual,0,Actual
09/03/2022 08:30,0.3,Actual,0,Actual
09/03/2022 09:00,1,Actual,0,Actual
09/03/2022 09:30,3.1,Actual,0,Actual
09/03/2022 10:00,11,Actual,0,Actual
09/03/2022 10:30,49.5,Actual,0,Actual
09/03/2022 11:00,36.7,Actual,0,Actual
09/03/2022 11:30,20.7,Actual,0,Actual
09/03/2022 12:00,22.2,Actual,0,Actual
09/03/2022 12:30,35.4,Actual,0,Actual
09/03/2022 13:00,1.5,Actual,0,Actual
09/03/2022 13:30,5.3,Actual,0,Actual
09/03/2022 14:00,10.1,Actual,0,Actual
09/03/2022 14:30,21.1,Actual,0,Actual
09/03/2022 15:00,4.6,Actual,0,Actual
09/03/2022 15:30,7.7,Actual,0,Actual
09/03/2022 16:00,0,Actual,0,Actual
09/03/2022 16:30,0,Actual,0,Actual
09/03/2022 17:00,0,Actual,0,Actual
09/03/2022 17:30,0,Actual,0,Actual
09/03/2022 18:00,0,Actual,0,Actual
09/03/2022 18:30,0,Actual,0,Actual
09/03/2022 19:00,0,Actual,0,Actual
09/03/2022 19:30,0,Actual,0,Actual
09/03/2022 20:00,0,Actual,0,Actual
09/03/2022 20:30,0,Actual,0,Actual
09/03/2022 21:00,0,Actual,0,Actual
09/03/2022 21:30,0,Actual,0,Actual
09/03/2022 22:00,0,Actual,0,Actual
09/03/2022 22:30,0,Actual,0,Actual
09/03/2022 23:00,0,Actual,0,Actual
09/03/2022 23:30,0,Actual,0,Actual
10/03/2022 00:00,0,Actual,0,Actual
10/03/2022 00:30,0,Actual,0,Actual
10/03/2022 01:00,0,Actual,0,Actual
10/03/2022 01:30,0,Actual,0,Actual
10/03/2022 02:00,0,Actual,0,Actual
10/03/2022 02:30,0,Actual,0,Actual
10/03/2022 03:00,0,Actual,0,Actual
10/03/2022 03:30,0,Actual,0,Actual
10/03/2022 04:00,0,Actual,0,Actual
10/03/2022 04:30,0,Actual,0,Actual
10/03/2022 05:00,0,Actual,0,Actual
10/03/2022 05:30,0,Actual,0,Actual
10/03/2022 06:00,0,Actual,0,Actual
10/03/2022 06:30,0,Actual,0,Actual
10/03/2022 07:00,0,Actual,0,Actual
10/03/2022 07:30,0,Actual,0,Actual
10/03/2022 08:00,0,Actual,0,Actual
10/03/2022 08:30,0,Actual,0,Actual
10/03/2022 09:00,4.3,Actual,0,Actual
10/03/2022 09:30,4.8,Actual,0,Actual
10/03/2022 10:00,11.7,Actual,0,Actual
10/03/2022 10:30,6.5,Actual,0,Actual
10/03/2022 11:00,39,Actual,0,Actual
10/03/2022 11:30,73.2,Actual,0,Actual
10/03/2022 12:00,78.2,Actual,0,Actual
10/03/2022 12:30,43.6,Actual,0,Actual
10/03/2022 13:00,35.1,Actual,0,Actual
10/03/2022 13:30,45,Actual,0,Actual
10/03/2022 14:00,43,Actual,0,Actual
10/03/2022 14:30,27.4,Actual,0,Actual
10/03/2022 15:00,15,Actual,0,Actual
10/03/2022 15:30,2.2,Actual,0,Actual
10/03/2022 16:00,0,Actual,0,Actual
10/03/2022 16:30,0,Actual,0,Actual
10/03/2022 17:00,0,Actual,0,Actual
10/03/2022 17:30,0,Actual,0,Actual
10/03/2022 18:00,0,Actual,0,Actual
10/03/2022 18:30,0,Actual,0,Actual
10/03/2022 19:00,0,Actual,0,Actual
10/03/2022 19:30,0,Actual,0,Actual
10/03/2022 20:00,0,Actual,0,Actual
10/03/2022 20:30,0,Actual,0,Actual
10/03/2022 21:00,0,Actual,0,Actual
10/03/2022 21:30,0,Actual,0,Actual
10/03/2022 22:00,0,Actual,0,Actual
10/03/2022 22:30,0,Actual,0,Actual
10/03/2022 23:00,0,Actual,0,Actual
10/03/2022 23:30,0,Actual,0,Actual
11/03/2022 00:00,0,Actual,0,Actual
11/03/2022 00:30,0,Actual,0,Actual
11/03/2022 01:00,0,Actual,0,Actual
11/03/2022 01:30,0,Actual,0,Actual
11/03/2022 02:00,0,Actual,0,Actual
11/03/2022 02:30,0,Actual,0,Actual
11/03/2022 03:00,0,Actual,0,Actual
11/03/2022 03:30,0,Actual,0,Actual
11/03/2022 04:00,0,Actual,0,Actual
11/03/2022 04:30,0,Actual,0,Actual
11/03/2022 05:00,0,Actual,0,Actual
11/03/2022 05:30,0,Actual,0,Actual
11/03/2022 06:00,0,Actual,0,Actual
11/03/2022 06:30,0,Actual,0,Actual
11/03/2022 07:00,0,Actual,0,Actual
11/03/2022 07:30,0,Actual,0,Actual
11/03/2022 08:00,0,Actual,0,Actual
11/03/2022 08:30,0.9,Actual,0,Actual
11/03/2022 09:00,23.6,Actual,0,Actual
11/03/2022 09:30,6.9,Actual,0,Actual
11/03/2022 10:00,3.7,Actual,0,Actual
11/03/2022 10:30,3.7,Actual,0,Actual
11/03/2022 11:00,5.1,Actual,0,Actual
11/03/2022 11:30,0.3,Actual,0,Actual
11/03/2022 12:00,1.6,Actual,0,Actual
11/03/2022 12:30,0.1,Actual,0,Actual
11/03/2022 13:00,0,Actual,0,Actual
11/03/2022 13:30,0,Actual,0,Actual
11/03/2022 14:00,0,Actual,0,Actual
11/03/2022 14:30,0,Actual,0,Actual
11/03/2022 15:00,0,Actual,0,Actual
11/03/2022 15:30,0,Actual,0,Actual
11/03/2022 16:00,0,Actual,0,Actual
11/03/2022 16:30,0,Actual,0,Actual
11/03/2022 17:00,0,Actual,0,Actual
11/03/2022 17:30,0,Actual,0,Actual
11/03/2022 18:00,0,Actual,0,Actual
11/03/2022 18:30,0,Actual,0,Actual
11/03/2022 19:00,0,Actual,0,Actual
11/03/2022 19:30,0,Actual,0,Actual
11/03/2022 20:00,0,Actual,0,Actual
11/03/2022 20:30,0,Actual,0,Actual
11/03/2022 21:00,0,Actual,0,Actual
11/03/2022 21:30,0,Actual,0,Actual
11/03/2022 22:00,0,Actual,0,Actual
11/03/2022 22:30,0,Actual,0,Actual
11/03/2022 23:00,0,Actual,0,Actual
11/03/2022 23:30,0,Actual,0,Actual
12/03/2022 00:00,0,Estimated,0,Actual
12/03/2022 00:30,0,Estimated,0,Actual
12/03/2022 01:00,0,Estimated,0,Actual
12/03/2022 01:30,0,Estimated,0,Actual
12/03/2022 02:00,0,Estimated,0,Actual
12/03/2022 02:30,0,Estimated,0,Actual
12/03/2022 03:00,0,Estimated,0,Actual
12/03/2022 03:30,0,Estimated,0,Actual
12/03/2022 04:00,0,Estimated,0,Actual
12/03/2022 04:30,0,Estimated,0,Actual
12/03/2022 05:00,0,Estimated,0,Actual
12/03/2022 05:30,0,Estimated,0,Actual
12/03/2022 06:00,0,Estimated,0,Actual
12/03/2022 06:30,0,Estimated,0,Actual
12/03/2022 07:00,0,Estimated,0,Actual
12/03/2022 07:30,0,Estimated,0,Actual
12/03/2022 08:00,0,Estimated,0,Actual
12/03/2022 08:30,0,Estimated,0,Actual
12/03/2022 09:00,0,Estimated,0,Actual
12/03/2022 09:30,0,Estimated,0,Actual
12/03/2022 10:00,0,Estimated,0,Actual
12/03/2022 10:30,0,Estimated,0,Actual
12/03/2022 11:00,0,Estimated,0,Actual
12/03/2022 11:30,0,Estimated,0,Actual
12/03/2022 12:00,0,Estimated,0,Actual
12/03/2022 12:30,0,Estimated,0.1,Actual
12/03/2022 13:00,0,Estimated,0,Actual
12/03/2022 13:30,0,Estimated,0,Actual
12/03/2022 14:00,0,Estimated,0,Actual
12/03/2022 14:30,0,Estimated,0,Actual
12/03/2022 15:00,0,Estimated,0,Actual
12/03/2022 15:30,0,Estimated,0,Actual
12/03/2022 16:00,0,Estimated,0,Actual
12/03/2022 16:30,0,Estimated,0,Actual
12/03/2022 17:00,0,Estimated,0,Actual
12/03/2022 17:30,0,Actual,0,Actual
12/03/2022 18:00,0,Actual,0,Actual
12/03/2022 18:30,0,Actual,0,Actual
12/03/2022 19:00,0,Actual,0,Actual
12/03/2022 19:30,0,Actual,0,Actual
12/03/2022 20:00,0,Actual,0,Actual
12/03/2022 20:30,0,Actual,0,Actual
12/03/2022 21:00,0,Actual,0,Actual
12/03/2022 21:30,0,Actual,0,Actual
12/03/2022 22:00,0,Actual,0,Actual
12/03/2022 22:30,0,Actual,0,Actual
12/03/2022 23:00,0,Actual,0,Actual
12/03/2022 23:30,0,Actual,0,Actual
13/03/2022 00:00,0,Actual,0,Actual
13/03/2022 00:30,0,Actual,0,Actual
13/03/2022 01:00,0,Actual,0,Actual
13/03/2022 01:30,0,Actual,0,Actual
13/03/2022 02:00,0,Actual,0,Actual
13/03/2022 02:30,0,Actual,0,Actual
13/03/2022 03:00,0,Actual,0,Actual
13/03/2022 03:30,0,Actual,0,Actual
13/03/2022 04:00,0,Actual,0,Actual
13/03/2022 04:30,0,Actual,0,Actual
13/03/2022 05:00,0,Actual,0,Actual
13/03/2022 05:30,0,Actual,0,Actual
13/03/2022 06:00,0,Actual,0,Actual
13/03/2022 06:30,0,Actual,0,Actual
13/03/2022 07:00,0,Actual,0,Actual
13/03/2022 07:30,0,Actual,0,Actual
13/03/2022 08:00,4.4,Actual,0,Actual
13/03/2022 08:30,24.1,Actual,0,Actual
13/03/2022 09:00,5.4,Actual,0,Actual
13/03/2022 09:30,5.4,Actual,0,Actual
13/03/2022 10:00,50.2,Actual,0,Actual
13/03/2022 10:30,20.7,Actual,0,Actual
13/03/2022 11:00,10.6,Actual,0,Actual
13/03/2022 11:30,0,Actual,0,Actual
13/03/2022 12:00,0,Actual,0,Actual
13/03/2022 12:30,0,Actual,0,Actual
13/03/2022 13:00,0,Actual,0,Actual
13/03/2022 13:30,2.2,Actual,0,Actual
13/03/2022 14:00,3.7,Actual,0,Actual
13/03/2022 14:30,7.5,Actual,0,Actual
13/03/2022 15:00,2.6,Actual,0,Actual
13/03/2022 15:30,0,Actual,0,Actual
13/03/2022 16:00,0,Actual,0,Actual
13/03/2022 16:30,0,Actual,0,Actual
13/03/2022 17:00,0,Actual,0,Actual
13/03/2022 17:30,0,Actual,0,Actual
13/03/2022 18:00,0,Actual,0,Actual
13/03/2022 18:30,0,Actual,0,Actual
13/03/2022 19:00,0,Actual,0,Actual
13/03/2022 19:30,0,Actual,0,Actual
13/03/2022 20:00,0,Actual,0,Actual
13/03/2022 20:30,0,Actual,0,Actual
13/03/2022 21:00,0,Actual,0,Actual
13/03/2022 21:30,0,Actual,0,Actual
13/03/2022 22:00,0,Actual,0,Actual
13/03/2022 22:30,0,Actual,0,Actual
13/03/2022 23:00,0,Actual,0,Actual
13/03/2022 23:30,0,Actual,0,Actual
14/03/2022 00:00,0,Actual,0,Actual
14/03/2022 00:30,0,Actual,0,Actual
14/03/2022 01:00,0,Actual,0,Actual
14/03/2022 01:30,0,Actual,0,Actual
14/03/2022 02:00,0,Actual,0,Actual
14/03/2022 02:30,0,Actual,0,Actual
14/03/2022 03:00,0,Actual,0,Actual
14/03/2022 03:30,0,Actual,0,Actual
14/03/2022 04:00,0,Actual,0,Actual
14/03/2022 04:30,0,Actual,0,Actual
14/03/2022 05:00,0,Actual,0,Actual
14/03/2022 05:30,0,Actual,0,Actual
14/03/2022 06:00,0,Actual,0,Actual
14/03/2022 06:30,0,Actual,0,Actual
14/03/2022 07:00,0,Actual,0,Actual
14/03/2022 07:30,1.4,Actual,0,Actual
14/03/2022 08:00,28,Actual,0,Actual
14/03/2022 08:30,43.3,Actual,0,Actual
14/03/2022 09:00,57.5,Actual,0,Actual
14/03/2022 09:30,24.3,Actual,0,Actual
14/03/2022 10:00,14.3,Actual,0,Actual
14/03/2022 10:30,34.2,Actual,0,Actual
14/03/2022 11:00,60.4,Actual,0,Actual
14/03/2022 11:30,85.4,Actual,0,Actual
14/03/2022 12:00,36.9,Actual,0.1,Actual
14/03/2022 12:30,6.8,Actual,0,Actual
14/03/2022 13:00,27.5,Actual,0,Actual
14/03/2022 13:30,10.9,Actual,0.1,Actual
14/03/2022 14:00,23.6,Actual,0,Actual
14/03/2022 14:30,9.8,Actual,0,Actual
14/03/2022 15:00,0,Actual,0,Actual
14/03/2022 15:30,0,Actual,0,Actual
14/03/2022 16:00,0,Actual,0,Actual
14/03/2022 16:30,0.9,Actual,0,Actual
14/03/2022 17:00,0,Actual,0,Actual
14/03/2022 17:30,0,Actual,0,Actual
14/03/2022 18:00,0,Actual,0,Actual
14/03/2022 18:30,0,Actual,0,Actual
14/03/2022 19:00,0,Actual,0,Actual
14/03/2022 19:30,0,Actual,0,Actual
14/03/2022 20:00,0,Actual,0,Actual
14/03/2022 20:30,0,Actual,0,Actual
14/03/2022 21:00,0,Actual,0,Actual
14/03/2022 21:30,0,Actual,0,Actual
14/03/2022 22:00,0,Actual,0,Actual
14/03/2022 22:30,0,Actual,0,Actual
14/03/2022 23:00,0,Actual,0,Actual
14/03/2022 23:30,0,Actual,0,Actual
15/03/2022 00:00,0,Actual,0,Actual
15/03/2022 00:30,0,Actual,0,Actual
15/03/2022 01:00,0,Actual,0,Actual
15/03/2022 01:30,0,Actual,0,Actual
15/03/2022 02:00,0,Actual,0,Actual
15/03/2022 02:30,0,Actual,0,Actual
15/03/2022 03:00,0,Actual,0,Actual
15/03/2022 03:30,0,Actual,0,Actual
15/03/2022 04:00,0,Actual,0,Actual
15/03/2022 04:30,0,Actual,0,Actual
15/03/2022 05:00,0,Actual,0,Actual
15/03/2022 05:30,0,Actual,0,Actual
15/03/2022 06:00,0,Actual,0,Actual
15/03/2022 06:30,0,Actual,0,Actual
15/03/2022 07:00,0,Actual,0,Actual
15/03/2022 07:30,4.7,Actual,0,Actual
15/03/2022 08:00,32.7,Actual,0,Actual
15/03/2022 08:30,47.1,Actual,0,Actual
15/03/2022 09:00,61.1,Actual,0,Actual
15/03/2022 09:30,65.6,Actual,0,Actual
15/03/2022 10:00,56.9,Actual,0,Actual
15/03/2022 10:30,81.3,Actual,0,Actual
15/03/2022 11:00,46.3,Actual,0,Actual
15/03/2022 11:30,63.5,Actual,0,Actual
15/03/2022 12:00,42.9,Actual,0,Actual
15/03/2022 12:30,36.8,Actual,0,Actual
15/03/2022 13:00,55.9,Actual,0,Actual
15/03/2022 13:30,48.2,Actual,0,Actual
15/03/2022 14:00,46.9,Actual,0,Actual
15/03/2022 14:30,11,Actual,0,Actual
15/03/2022 15:00,7.8,Actual,0,Actual
15/03/2022 15:30,0.1,Actual,0,Actual
15/03/2022 16:00,0,Actual,0,Actual
15/03/2022 16:30,0,Actual,0,Actual
15/03/2022 17:00,0,Actual,0,Actual
15/03/2022 17:30,0,Actual,0,Actual
15/03/2022 18:00,0,Actual,0,Actual
15/03/2022 18:30,0,Actual,0,Actual
15/03/2022 19:00,0,Actual,0,Actual
15/03/2022 19:30,0,Actual,0,Actual
15/03/2022 20:00,0,Actual,0,Actual
15/03/2022 20:30,0,Actual,0,Actual
15/03/2022 21:00,0,Actual,0,Actual
15/03/2022 21:30,0,Actual,0,Actual
15/03/2022 22:00,0,Actual,0,Actual
15/03/2022 22:30,0,Actual,0,Actual
15/03/2022 23:00,0,Actual,0,Actual
15/03/2022 23:30,0,Actual,0,Actual
16/03/2022 00:00,0,Actual,0,Actual
16/03/2022 00:30,0,Actual,0,Actual
16/03/2022 01:00,0,Actual,0,Actual
16/03/2022 01:30,0,Actual,0,Actual
16/03/2022 02:00,0,Actual,0,Actual
16/03/2022 02:30,0,Actual,0,Actual
16/03/2022 03:00,0,Actual,0,Actual
16/03/2022 03:30,0,Actual,0,Actual
16/03/2022 04:00,0,Actual,0,Actual
16/03/2022 04:30,0,Actual,0,Actual
16/03/2022 05:00,0,Actual,0,Actual
16/03/2022 05:30,0,Actual,0,Actual
16/03/2022 06:00,0,Actual,0,Actual
16/03/2022 06:30,0,Actual,0,Actual
16/03/2022 07:00,0,Actual,0,Actual
16/03/2022 07:30,0,Actual,0,Actual
16/03/2022 08:00,0,Actual,0,Actual
16/03/2022 08:30,0,Actual,0,Actual
16/03/2022 09:00,0,Actual,0,Actual
16/03/2022 09:30,0,Actual,0,Actual
16/03/2022 10:00,0,Actual,0,Actual
16/03/2022 10:30,0,Actual,0,Actual
16/03/2022 11:00,0,Actual,0,Actual
16/03/2022 11:30,0,Actual,0,Actual
16/03/2022 12:00,0.3,Actual,0,Actual
16/03/2022 12:30,0,Actual,0,Actual
16/03/2022 13:00,0.4,Actual,0,Actual
16/03/2022 13:30,0.3,Actual,0,Actual
16/03/2022 14:00,0,Actual,0,Actual
16/03/2022 14:30,0,Actual,0,Actual
16/03/2022 15:00,0,Actual,0,Actual
16/03/2022 15:30,0,Actual,0,Actual
16/03/2022 16:00,0,Actual,0,Actual
16/03/2022 16:30,0,Actual,0,Actual
16/03/2022 17:00,0,Actual,0,Actual
16/03/2022 17:30,0,Actual,0,Actual
16/03/2022 18:00,0,Actual,0,Actual
16/03/2022 18:30,0,Actual,0,Actual
16/03/2022 19:00,0,Actual,0,Actual
16/03/2022 19:30,0,Actual,0,Actual
16/03/2022 20:00,0,Actual,0,Actual
16/03/2022 20:30,0,Actual,0,Actual
16/03/2022 21:00,0,Actual,0,Actual
16/03/2022 21:30,0,Actual,0,Actual
16/03/2022 22:00,0,Actual,0,Actual
16/03/2022 22:30,0,Actual,0,Actual
16/03/2022 23:00,0,Actual,0,Actual
16/03/2022 23:30,0,Actual,0,Actual
17/03/2022 00:00,0,Actual,0,Actual
17/03/2022 00:30,0,Actual,0,Actual
17/03/2022 01:00,0,Actual,0,Actual
17/03/2022 01:30,0,Actual,0,Actual
17/03/2022 02:00,0,Actual,0,Actual
17/03/2022 02:30,0,Actual,0,Actual
17/03/2022 03:00,0,Actual,0,Actual
17/03/2022 03:30,0,Actual,0,Actual
17/03/2022 04:00,0,Actual,0,Actual
17/03/2022 04:30,0,Actual,0,Actual
17/03/2022 05:00,0,Actual,0,Actual
17/03/2022 05:30,0,Actual,0,Actual
17/03/2022 06:00,0,Actual,0,Actual
17/03/2022 06:30,0,Actual,0,Actual
17/03/2022 07:00,0,Actual,0,Actual
17/03/2022 07:30,7.6,Actual,0,Actual
17/03/2022 08:00,38.1,Actual,0,Actual
17/03/2022 08:30,53.1,Actual,0,Actual
17/03/2022 09:00,66.1,Actual,0,Actual
17/03/2022 09:30,76.3,Actual,0,Actual
17/03/2022 10:00,83.6,Actual,0,Actual
17/03/2022 10:30,88,Actual,0,Actual
17/03/2022 11:00,89,Actual,0,Actual
17/03/2022 11:30,90.7,Actual,0,Actual
17/03/2022 12:00,73.6,Actual,0,Actual
17/03/2022 12:30,72.5,Actual,0,Actual
17/03/2022 13:00,58.5,Actual,0,Actual
17/03/2022 13:30,63.5,Actual,0,Actual
17/03/2022 14:00,47.6,Actual,0,Actual
17/03/2022 14:30,41.2,Actual,0,Actual
17/03/2022 15:00,26.1,Actual,0,Actual
17/03/2022 15:30,10,Actual,0,Actual
17/03/2022 16:00,0.2,Actual,0,Actual
17/03/2022 16:30,0,Actual,0,Actual
17/03/2022 17:00,0,Actual,0,Actual
